t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
3241, 0.00, 50.00, -9.75, 19.61, 13.42, -0.02, 0.10, 0.16
3251, 0.00, 50.00, -6.16, 13.25, 9.39, -0.03, 0.12, 0.05
3261, 0.00, 50.00, -2.33, 8.12, 7.54, -0.13, 0.14, -0.05
3271, 0.00, 50.00, 2.81, 1.14, 5.93, -0.14, 0.17, -0.06
3281, 0.00, 50.00, 0.04, -15.38, 9.48, -0.09, 0.09, -0.08
3291, 0.00, 50.00, -5.76, -18.57, 11.85, -0.13, 0.05, -0.16
3302, 0.00, 50.00, 9.49, -19.61, 7.48, -0.06, -0.00, -0.13
3312, 0.00, 50.00, 5.57, -14.76, 10.95, -0.03, -0.06, -0.03
3321, 0.00, 50.00, 5.57, -14.76, 10.95, -0.03, -0.06, -0.03
3331, 0.00, 50.00, 7.30, -19.61, 11.45, -0.03, -0.08, -0.05
3341, 0.00, 50.00, 7.01, -11.41, 8.58, 0.04, -0.01, 0.04
3351, 0.00, 50.00, -0.79, -3.86, 13.70, 0.07, -0.01, 0.03
3361, 0.00, 50.00, 0.38, 15.65, 9.37, 0.03, 0.02, 0.05
3371, 0.00, 50.00, 3.36, 18.87, 10.50, 0.05, 0.07, 0.12
3381, 0.00, 50.00, -0.25, 19.61, 9.05, 0.08, 0.04, 0.20
3391, 0.00, 50.00, -2.05, 19.61, 9.48, 0.11, 0.01, 0.23
3401, 0.00, 50.00, -7.40, 18.75, 10.52, 0.01, 0.11, 0.16
3411, 0.00, 50.00, -7.82, 15.27, 12.72, -0.05, 0.12, 0.04
3421, 0.00, 50.00, -5.24, 8.70, 11.40, -0.09, 0.12, -0.03
3432, 0.00, 50.00, -0.62, -19.61, 8.76, -0.14, 0.11, -0.18
3441, 0.00, 50.00, -0.62, -19.61, 8.76, -0.14, 0.11, -0.18
3452, 0.00, 50.00, 8.08, -19.61, 8.67, -0.17, 0.08, -0.23
3461, 0.00, 50.00, 8.08, -19.61, 8.67, -0.17, 0.08, -0.23
3471, 0.00, 50.00, 6.23, -19.61, 6.65, -0.19, 0.10, -0.23
3481, 0.00, 50.00, 12.37, -19.61, 4.59, -0.07, -0.02, -0.16
3491, 0.00, 50.00, 7.96, -18.41, 10.50, -0.02, -0.05, -0.04
3501, 0.00, 50.00, 6.14, -10.93, 9.15, 0.04, -0.03, 0.04
3511, 0.00, 50.00, -1.68, -0.86, 13.54, 0.04, -0.03, 0.03
3521, 0.00, 50.00, 1.36, 16.81, 9.62, 0.03, 0.05, 0.06
3531, 0.00, 50.00, 1.66, 19.57, 10.58, 0.04, 0.06, 0.15
3541, 0.00, 50.00, 0.30, 19.61, 10.79, 0.11, 0.04, 0.22
3551, 0.00, 50.00, -2.92, 18.94, 9.53, 0.07, 0.03, 0.23
3561, 0.00, 50.00, -7.58, 19.12, 10.64, -0.03, 0.11, 0.13
3571, 0.00, 50.00, -6.12, 13.51, 10.07, -0.05, 0.12, 0.00
3582, 0.00, 50.00, -5.30, -18.45, 11.40, -0.12, 0.07, -0.13
3591, 0.00, 50.00, -5.30, -18.45, 11.40, -0.12, 0.07, -0.13
3602, 0.00, 50.00, 3.56, -19.61, 7.77, -0.19, 0.13, -0.24
3611, 0.00, 50.00, 3.56, -19.61, 7.77, -0.19, 0.13, -0.24
3621, 0.00, 50.00, 1.39, -19.61, 7.47, -0.17, 0.13, -0.22
3631, 0.00, 50.00, 6.26, -18.69, 8.29, -0.16, 0.09, -0.22
3641, 0.00, 50.00, 11.43, -19.61, 5.21, -0.05, -0.02, -0.13
3651, 0.00, 50.00, 6.97, -16.36, 10.78, -0.01, -0.05, -0.01
3661, 0.00, 50.00, 5.84, -10.99, 8.78, 0.09, -0.01, 0.06
3671, 0.00, 50.00, -2.14, 0.38, 14.11, 0.03, -0.04, 0.06
3681, 0.00, 50.00, 2.88, 16.78, 8.85, 0.04, 0.06, 0.07
3691, 0.00, 50.00, 0.93, 19.61, 10.92, 0.07, 0.05, 0.14
3701, 0.00, 50.00, 0.72, 19.61, 8.56, 0.08, 0.04, 0.21
3711, 0.00, 50.00, -3.41, 19.61, 10.44, 0.07, 0.03, 0.22
3721, 0.00, 50.00, -8.38, 19.61, 11.19, -0.04, 0.13, 0.13
3732, 0.00, 50.00, 3.60, -8.92, 6.84, -0.11, 0.11, -0.06
3741, 0.00, 50.00, 3.60, -8.92, 6.84, -0.11, 0.11, -0.06
3751, 0.00, 50.00, 2.21, 1.05, 7.75, -0.11, 0.13, -0.06
3761, 0.00, 50.00, -2.47, -16.60, 11.49, -0.10, 0.08, -0.10
3771, 0.00, 50.00, -3.58, -18.85, 11.10, -0.12, 0.10, -0.16
3781, 0.00, 50.00, 1.39, -19.61, 7.40, -0.18, 0.15, -0.23
3791, 0.00, 50.00, 6.47, -19.60, 7.19, -0.16, 0.11, -0.21
3801, 0.00, 50.00, 11.25, -19.61, 4.81, -0.04, -0.05, -0.12
3811, 0.00, 50.00, 6.91, -18.27, 10.68, 0.01, -0.07, -0.01
3821, 0.00, 50.00, 5.25, -11.31, 9.74, 0.06, -0.04, 0.06
3831, 0.00, 50.00, -1.64, -1.87, 13.71, 0.05, -0.01, 0.05
3841, 0.00, 50.00, 2.31, 17.62, 8.74, 0.03, 0.08, 0.07
3851, 0.00, 50.00, 1.93, 19.61, 10.30, 0.04, 0.06, 0.14
3861, 0.00, 50.00, 0.38, 19.61, 10.07, 0.11, 0.02, 0.23
3872, 0.00, 50.00, -2.80, 9.53, 6.85, -0.09, 0.11, -0.04
3882, 0.00, 50.00, -0.87, 5.37, 8.03, -0.15, 0.17, -0.07
3892, 0.00, 50.00, 4.07, -9.92, 6.95, -0.10, 0.09, -0.08
3901, 0.00, 50.00, 4.07, -9.92, 6.95, -0.10, 0.09, -0.08
3911, 0.00, 50.00, 4.27, -1.17, 6.31, -0.09, 0.14, -0.07
3921, 0.00, 50.00, -1.68, -16.97, 10.77, -0.12, 0.06, -0.13
3931, 0.00, 50.00, -3.54, -18.76, 10.52, -0.16, 0.12, -0.20
3941, 0.00, 50.00, 3.55, -19.61, 5.27, -0.19, 0.10, -0.24
3951, 0.00, 50.00, 7.11, -17.69, 8.50, -0.13, 0.06, -0.21
3961, 0.00, 50.00, 10.28, -19.61, 5.86, -0.03, -0.06, -0.09
3971, 0.00, 50.00, 4.90, -14.41, 12.74, 0.02, -0.01, 0.02
3981, 0.00, 50.00, 4.62, -9.08, 9.42, 0.07, -0.02, 0.05
3991, 0.00, 50.00, -0.92, 5.99, 10.93, 0.03, 0.02, 0.07
4001, 0.00, 50.00, 3.92, 17.59, 9.28, 0.05, 0.06, 0.09
4012, 0.00, 50.00, -8.92, 19.28, 12.85, -0.03, 0.10, 0.15
4022, 0.00, 50.00, -6.12, 15.28, 11.41, -0.07, 0.12, 0.01
4032, 0.00, 50.00, -4.95, 9.04, 11.19, -0.13, 0.13, -0.07
4042, 0.00, 50.00, 2.56, 3.76, 6.30, -0.13, 0.17, -0.05
4051, 0.00, 50.00, 2.56, 3.76, 6.30, -0.13, 0.17, -0.05
4061, 0.00, 50.00, 2.09, -13.15, 8.71, -0.12, 0.18, -0.05
4071, 0.00, 50.00, 5.12, -4.50, 5.30, -0.10, 0.11, -0.07
4081, 0.00, 50.00, -0.45, -19.61, 8.21, -0.12, 0.06, -0.15
4091, 0.00, 50.00, 3.20, -19.61, 9.56, -0.18, 0.12, -0.23
4101, 0.00, 50.00, 0.27, -19.61, 9.28, -0.21, 0.12, -0.25
4111, 0.00, 50.00, 7.89, -19.61, 9.39, -0.12, 0.02, -0.19
4121, 0.00, 50.00, 5.12, -11.98, 11.62, -0.03, -0.06, -0.08
4131, 0.00, 50.00, 5.61, -16.20, 12.19, 0.01, -0.01, 0.01
4141, 0.00, 50.00, -0.01, 11.57, 10.29, 0.07, -0.01, 0.05
4151, 0.00, 50.00, 5.00, 18.02, 9.80, 0.04, 0.01, 0.06
4162, 0.00, 50.00, 0.02, 19.61, 9.84, 0.11, 0.04, 0.23
4172, 0.00, 50.00, -8.79, 19.09, 11.96, -0.01, 0.10, 0.16
4181, 0.00, 50.00, -8.79, 19.09, 11.96, -0.01, 0.10, 0.16
4191, 0.00, 50.00, -4.61, 19.38, 8.14, 0.06, 0.05, 0.23
4201, 0.00, 50.00, -7.20, 9.79, 12.26, -0.03, 0.12, 0.09
4211, 0.00, 50.00, -0.36, 6.38, 7.34, -0.07, 0.04, -0.03
4221, 0.00, 50.00, 1.52, -6.96, 10.58, -0.15, 0.13, -0.07
4231, 0.00, 50.00, -4.23, -18.54, 11.56, -0.09, 0.12, -0.05
4241, 0.00, 50.00, -1.31, -19.61, 8.37, -0.09, 0.11, -0.09
4251, 0.00, 50.00, 3.56, -19.61, 6.35, -0.14, 0.12, -0.19
4261, 0.00, 50.00, 5.68, -18.98, 10.82, -0.20, 0.14, -0.25
4271, 0.00, 50.00, 10.30, -19.61, 6.18, -0.15, 0.06, -0.22
4281, 0.00, 50.00, 4.72, -13.40, 13.35, -0.04, -0.03, -0.13
4291, 0.00, 50.00, 3.42, -8.99, 10.69, -0.02, -0.05, -0.00
4301, 0.00, 50.00, -2.39, 5.40, 13.06, 0.08, -0.05, 0.05
4312, 0.00, 50.00, -0.07, 19.61, 11.56, 0.07, 0.06, 0.17
4322, 0.00, 50.00, -0.35, 19.61, 10.86, 0.11, 0.04, 0.24
4331, 0.00, 50.00, -0.35, 19.61, 10.86, 0.11, 0.04, 0.24
4341, 0.00, 50.00, -5.78, 17.81, 10.58, 0.09, 0.03, 0.21
4351, 0.00, 50.00, -7.15, 19.61, 10.52, 0.05, 0.04, 0.22
4361, 0.00, 50.00, -5.89, 11.74, 9.38, -0.03, 0.09, 0.12
4371, 0.00, 50.00, -4.40, 7.80, 10.33, -0.07, 0.03, -0.03
4381, 0.00, 50.00, 0.56, -4.80, 10.05, -0.13, 0.11, -0.03
4391, 0.00, 50.00, -0.74, -18.75, 9.05, -0.09, 0.13, -0.05
4401, 0.00, 50.00, -2.96, -19.61, 13.50, -0.10, 0.08, -0.11
4411, 0.00, 50.00, 3.77, -19.61, 5.68, -0.16, 0.11, -0.18
4421, 0.00, 50.00, 6.20, -17.99, 7.67, -0.19, 0.08, -0.26
4432, 0.00, 50.00, 8.20, -16.22, 8.54, 0.02, 0.10, 0.02
4442, 0.00, 50.00, 5.77, -9.83, 10.32, 0.08, 0.05, 0.04
4451, 0.00, 50.00, 5.77, -9.83, 10.32, 0.08, 0.05, 0.04
4462, 0.00, 50.00, 0.69, 19.61, 8.60, 0.06, 0.07, 0.12
4471, 0.00, 50.00, 0.69, 19.61, 8.60, 0.06, 0.07, 0.12
4481, 0.00, 50.00, 0.12, 19.61, 12.99, 0.07, 0.10, 0.11
4491, 0.00, 50.00, -0.40, 19.61, 13.86, 0.07, 0.07, 0.17
4501, 0.00, 50.00, 1.42, 19.61, 2.78, 0.10, -0.01, 0.22
4511, 0.00, 50.00, -10.33, 18.74, 15.49, 0.03, 0.01, 0.18
4521, 0.00, 50.00, -5.20, 13.14, 8.23, -0.04, 0.06, 0.10
4531, 0.00, 50.00, -5.20, 8.71, 10.19, -0.05, 0.05, -0.03
4541, 0.00, 50.00, 5.54, -2.10, 3.53, -0.14, 0.15, -0.03
4551, 0.00, 50.00, -2.16, -17.78, 12.90, -0.11, 0.25, -0.03
4561, 0.00, 50.00, -5.42, -19.61, 15.10, -0.10, 0.10, -0.10
4571, 0.00, 50.00, 4.21, -19.61, 3.45, -0.13, 0.09, -0.18
4582, 0.00, 50.00, 8.30, -11.53, 7.72, -0.03, -0.06, -0.08
4592, 0.00, 50.00, 4.03, -7.55, 10.10, 0.03, 0.06, 0.03
4602, 0.00, 50.00, 0.05, 10.47, 9.95, 0.07, 0.05, 0.02
4611, 0.00, 50.00, 0.05, 10.47, 9.95, 0.07, 0.05, 0.02
4621, 0.00, 50.00, 0.83, -0.31, 10.86, 0.05, 0.05, 0.03
4631, 0.00, 50.00, 2.32, 16.97, 9.81, 0.03, 0.02, 0.05
4641, 0.00, 50.00, 2.55, 19.61, 8.60, 0.07, 0.09, 0.12
4651, 0.00, 50.00, 1.58, 19.61, 6.83, 0.09, 0.06, 0.17
4661, 0.00, 50.00, -2.21, 19.61, 10.68, 0.09, 0.01, 0.23
4671, 0.00, 50.00, -5.59, 19.51, 9.65, 0.06, 0.04, 0.21
4681, 0.00, 50.00, -5.90, 12.98, 10.41, -0.03, 0.08, 0.07
4691, 0.00, 50.00, -3.71, 8.91, 9.15, -0.06, 0.06, -0.02
4701, 0.00, 50.00, 5.08, -1.11, 4.82, -0.16, 0.16, -0.04
4711, 0.00, 50.00, -2.93, -17.53, 12.10, -0.10, 0.19, -0.05
4721, 0.00, 50.00, -2.48, -19.61, 9.50, -0.12, 0.07, -0.12
4732, 0.00, 50.00, 5.08, -19.61, 13.95, -0.10, 0.02, -0.18
4741, 0.00, 50.00, 5.08, -19.61, 13.95, -0.10, 0.02, -0.18
4752, 0.00, 50.00, 1.44, -5.60, 11.55, 0.02, -0.01, 0.04
4761, 0.00, 50.00, 1.44, -5.60, 11.55, 0.02, -0.01, 0.04
4772, 0.00, 50.00, 5.93, 18.88, 8.46, 0.04, 0.03, 0.07
4781, 0.00, 50.00, 5.93, 18.88, 8.46, 0.04, 0.03, 0.07
4791, 0.00, 50.00, 3.44, 18.22, 7.89, 0.03, -0.01, 0.05
4801, 0.00, 50.00, 1.47, 19.61, 11.11, 0.06, 0.06, 0.10
4811, 0.00, 50.00, -0.06, 19.61, 10.05, 0.08, 0.04, 0.17
4821, 0.00, 50.00, -3.79, 18.80, 10.37, 0.12, 0.01, 0.25
4831, 0.00, 50.00, -9.85, 19.42, 13.79, 0.06, 0.04, 0.22
4841, 0.00, 50.00, -4.91, 14.90, 9.55, -0.03, 0.13, 0.13
4851, 0.00, 50.00, -5.89, 9.34, 12.41, -0.06, 0.06, -0.03
4861, 0.00, 50.00, 0.07, 4.12, 10.66, -0.15, 0.08, -0.07
4871, 0.00, 50.00, 1.70, -14.78, 7.13, -0.11, 0.15, -0.04
4881, 0.00, 50.00, -4.75, -18.04, 8.70, -0.09, 0.11, -0.10
4892, 0.00, 50.00, 9.54, -19.61, 6.63, -0.10, 0.02, -0.20
4901, 0.00, 50.00, 9.54, -19.61, 6.63, -0.10, 0.02, -0.20
4911, 0.00, 50.00, 9.13, -19.61, 8.38, -0.16, 0.04, -0.22
4921, 0.00, 50.00, 3.68, -19.61, 15.01, -0.06, -0.05, -0.14
4931, 0.00, 50.00, 7.92, -11.59, 7.92, -0.02, 0.01, -0.01
4941, 0.00, 50.00, 0.57, -5.77, 13.10, 0.06, 0.05, 0.04
4951, 0.00, 50.00, 2.38, 13.62, 8.25, 0.03, 0.01, 0.05
4961, 0.00, 50.00, 4.13, 18.89, 10.26, 0.05, 0.09, 0.08
4971, 0.00, 50.00, 0.65, 19.61, 9.00, 0.06, 0.06, 0.14
4981, 0.00, 50.00, -1.36, 19.61, 11.60, 0.11, 0.04, 0.24
4991, 0.00, 50.00, -8.38, 18.37, 11.79, 0.09, 0.04, 0.24
5001, 0.00, 50.00, -5.47, 15.39, 9.66, -0.02, 0.15, 0.10
5011, 5.60, 44.40, -3.37, 8.82, 7.93, -0.07, 0.11, -0.03
5022, 5.60, 44.40, 0.05, -19.61, 9.11, -0.12, 0.08, -0.13
5032, 5.60, 44.40, 3.61, -19.61, 5.95, -0.14, 0.12, -0.20
5041, 5.60, 44.40, 3.61, -19.61, 5.95, -0.14, 0.12, -0.20
5051, 5.60, 44.40, 3.58, -19.61, 5.34, -0.12, 0.12, -0.17
5061, 5.60, 44.40, 6.05, -17.43, 10.31, -0.16, 0.05, -0.20
5071, 5.60, 44.40, 7.00, -19.61, 8.10, -0.06, 0.06, -0.12
5081, 5.60, 44.40, 4.81, -8.02, 8.58, -0.00, 0.03, 0.01
5091, 5.60, 44.40, 2.71, 7.98, 8.05, 0.02, 0.04, 0.06
5101, 5.60, 44.40, -0.90, 13.98, 9.05, 0.04, 0.02, 0.15
5111, 5.60, 44.40, -5.69, 11.94, 11.23, 0.05, 0.04, 0.15
5121, 5.60, 44.40, -5.29, 8.73, 10.41, -0.05, 0.12, 0.03
5131, 5.60, 44.40, 3.45, -2.08, 6.33, -0.12, 0.17, -0.05
5141, 5.60, 44.40, 0.62, -14.09, 7.40, -0.12, 0.11, -0.14
5152, 5.60, 44.40, 1.76, -3.20, 11.41, 0.02, -0.05, 0.00
5162, 5.60, 44.40, 2.89, 13.32, 8.46, 0.01, 0.00, 0.09
5172, 5.60, 44.40, -2.03, 15.99, 9.40, 0.04, 0.03, 0.13
5182, 5.60, 44.40, -6.50, 12.54, 10.99, -0.01, 0.12, 0.08
5191, 5.60, 44.40, -6.50, 12.54, 10.99, -0.01, 0.12, 0.08
5201, 5.60, 44.40, -5.64, 12.53, 10.52, -0.04, 0.10, 0.02
5211, 5.60, 44.40, 2.25, 2.10, 7.09, -0.13, 0.17, -0.08
5221, 5.60, 44.40, 0.27, -10.77, 8.93, -0.13, 0.09, -0.16
5231, 5.60, 44.40, 6.30, -12.01, 8.08, -0.10, 0.09, -0.15
5241, 5.60, 44.40, 6.30, -8.96, 8.83, -0.02, 0.04, -0.04
5251, 5.60, 44.40, -0.27, -0.51, 11.48, 0.05, -0.02, 0.07
5261, 5.60, 44.40, -1.10, 11.35, 11.68, 0.05, 0.01, 0.10
5271, 5.60, 44.40, -5.42, 14.08, 10.83, 0.03, 0.03, 0.12
5281, 5.60, 44.40, -4.81, 8.82, 9.90, -0.05, 0.13, 0.03
5291, 5.60, 44.40, 2.01, -3.73, 7.36, -0.11, 0.11, -0.09
5302, 5.60, 44.40, 6.65, -9.88, 8.60, -0.00, 0.01, -0.04
5312, 5.60, 44.40, -0.29, 0.07, 11.15, 0.03, -0.02, 0.10
5322, 5.60, 44.40, -1.91, 10.73, 11.50, 0.05, 0.02, 0.12
5331, 5.60, 44.40, -1.91, 10.73, 11.50, 0.05, 0.02, 0.12
5341, 5.60, 44.40, -2.07, 13.42, 9.39, 0.05, 0.01, 0.13
5351, 5.60, 44.40, -6.32, 14.19, 10.26, 0.01, 0.13, 0.07
5361, 5.60, 44.40, -0.65, 5.77, 7.51, -0.08, 0.20, -0.02
5371, 5.60, 44.40, 0.21, -11.68, 7.73, -0.10, 0.08, -0.12
5381, 5.60, 44.40, 3.09, -15.72, 9.41, -0.13, 0.04, -0.15
5391, 5.60, 44.40, 7.96, -13.38, 8.08, -0.03, 0.00, -0.06
5401, 5.60, 44.40, 2.93, -4.30, 9.98, 0.04, -0.02, 0.08
5411, 5.60, 44.40, 1.70, 10.09, 10.30, 0.03, 0.02, 0.10
5421, 5.60, 44.40, -3.72, 15.70, 10.41, 0.06, -0.01, 0.12
5431, 5.60, 44.40, -6.29, 14.11, 10.93, -0.03, 0.16, 0.05
5442, 5.60, 44.40, 3.31, -15.90, 9.39, -0.13, 0.07, -0.16
5451, 5.60, 44.40, 3.31, -15.90, 9.39, -0.13, 0.07, -0.16
5462, 5.60, 44.40, 3.24, -4.44, 10.44, 0.03, -0.02, 0.06
5472, 5.60, 44.40, 1.88, 10.88, 9.20, 0.05, 0.04, 0.11
5481, 5.60, 44.40, 1.88, 10.88, 9.20, 0.05, 0.04, 0.11
5491, 5.60, 44.40, -1.33, 11.49, 11.65, 0.05, -0.02, 0.13
5501, 5.60, 44.40, -5.35, 14.33, 11.66, 0.05, 0.05, 0.12
5511, 5.60, 44.40, -3.94, 9.65, 9.19, -0.07, 0.15, -0.01
5521, 5.60, 44.40, 1.98, -4.05, 9.47, -0.10, 0.13, -0.09
5531, 5.60, 44.40, 2.43, -12.71, 10.38, -0.14, 0.08, -0.16
5541, 5.60, 44.40, 7.08, -13.75, 9.20, -0.08, 0.05, -0.12
5551, 5.60, 44.40, 4.17, -6.72, 9.72, 0.01, -0.03, 0.02
5561, 5.60, 44.40, 1.83, 7.90, 8.45, 0.03, 0.00, 0.11
5571, 5.60, 44.40, -2.76, 13.47, 9.42, 0.06, 0.02, 0.13
5581, 5.60, 44.40, -5.74, 13.26, 9.68, -0.03, 0.14, 0.06
5592, 5.60, 44.40, 1.87, -14.89, 10.27, -0.14, 0.05, -0.15
5602, 5.60, 44.40, 7.48, -13.03, 9.18, -0.05, 0.00, -0.11
5612, 5.60, 44.40, 3.40, -5.84, 10.90, -0.02, -0.02, 0.07
5621, 5.60, 44.40, 3.40, -5.84, 10.90, -0.02, -0.02, 0.07
5631, 5.60, 44.40, 0.95, -4.30, 10.82, 0.04, -0.04, 0.05
5641, 5.60, 44.40, 1.47, 10.45, 11.12, 0.04, 0.00, 0.12
5651, 5.60, 44.40, -4.71, 13.40, 11.59, 0.06, 0.03, 0.13
5661, 5.60, 44.40, -4.36, 11.11, 10.22, -0.06, 0.12, 0.01
5671, 5.60, 44.40, 2.55, -1.47, 6.93, -0.11, 0.12, -0.10
5681, 5.60, 44.40, 2.39, -12.24, 7.49, -0.15, 0.08, -0.15
5691, 5.60, 44.40, 6.94, -12.04, 8.74, -0.09, 0.09, -0.11
5701, 5.60, 44.40, 4.65, -8.88, 9.55, -0.02, -0.00, 0.04
5711, 5.60, 44.40, 1.03, 4.50, 9.77, 0.05, -0.02, 0.08
5721, 5.60, 44.40, -1.08, 13.14, 9.72, 0.05, 0.02, 0.13
5731, 5.60, 44.40, -7.03, 13.89, 9.35, -0.01, 0.09, 0.08
5742, 5.60, 44.40, 2.12, -13.24, 8.70, -0.12, 0.07, -0.14
5752, 5.60, 44.40, 8.21, -12.80, 7.76, -0.09, 0.05, -0.13
5761, 5.60, 44.40, 8.21, -12.80, 7.76, -0.09, 0.05, -0.13
5771, 5.60, 44.40, 6.78, -13.39, 9.13, -0.06, 0.04, -0.05
5781, 5.60, 44.40, 2.61, -5.43, 10.42, 0.03, -0.03, 0.04
5791, 5.60, 44.40, 2.02, 10.28, 9.84, 0.04, -0.00, 0.13
5801, 5.60, 44.40, -2.72, 14.56, 9.83, 0.05, 0.06, 0.13
5811, 5.60, 44.40, -5.33, 13.98, 10.17, -0.06, 0.14, 0.00
5821, 5.60, 44.40, 0.60, 2.63, 7.44, -0.11, 0.17, -0.07
5831, 5.60, 44.40, -0.68, -12.99, 9.29, -0.10, 0.06, -0.14
5841, 5.60, 44.40, 5.98, -14.99, 7.37, -0.13, 0.10, -0.13
5851, 5.60, 44.40, 6.61, -12.09, 7.87, -0.00, 0.03, -0.01
5861, 5.60, 44.40, 1.26, -3.04, 10.55, 0.05, -0.01, 0.05
5871, 5.60, 44.40, 0.03, 10.55, 11.01, 0.04, 0.00, 0.12
5882, 5.60, 44.40, 0.94, 1.73, 6.91, -0.09, 0.14, -0.07
5891, 5.60, 44.40, 0.94, 1.73, 6.91, -0.09, 0.14, -0.07
5902, 5.60, 44.40, 6.33, -14.10, 7.42, -0.11, 0.15, -0.14
5911, 5.60, 44.40, 6.33, -14.10, 7.42, -0.11, 0.15, -0.14
5921, 5.60, 44.40, 6.67, -13.21, 8.84, -0.09, 0.07, -0.12
5931, 5.60, 44.40, 5.75, -7.98, 9.46, 0.01, -0.01, 0.02
5941, 5.60, 44.40, 0.18, 5.00, 9.77, 0.03, -0.00, 0.09
5951, 5.60, 44.40, -1.13, 14.06, 10.21, 0.05, 0.01, 0.14
5961, 5.60, 44.40, -7.31, 12.61, 10.07, 0.00, 0.12, 0.08
5971, 5.60, 44.40, -1.63, 5.60, 8.01, -0.10, 0.15, -0.07
5981, 5.60, 44.40, -0.71, -8.72, 10.58, -0.10, 0.11, -0.11
5991, 5.60, 44.40, 2.81, -15.29, 11.21, -0.09, 0.09, -0.14
6001, 5.60, 44.40, 7.88, -13.29, 9.18, -0.06, 0.01, -0.08
6011, 5.60, 44.40, 2.98, -5.20, 10.29, 0.03, 0.00, 0.04
6021, 5.60, 44.40, 2.61, 10.10, 8.25, 0.03, 0.03, 0.12
6031, 5.60, 44.40, -2.75, 14.37, 9.87, 0.05, 0.01, 0.14
6042, 5.60, 44.40, 2.07, -6.46, 7.07, -0.12, 0.11, -0.10
6052, 5.60, 44.40, 2.97, -14.69, 9.36, -0.11, 0.08, -0.14
6061, 5.60, 44.40, 2.97, -14.69, 9.36, -0.11, 0.08, -0.14
6071, 5.60, 44.40, 3.11, -16.42, 9.45, -0.10, 0.09, -0.15
6081, 5.60, 44.40, 8.87, -12.91, 6.82, -0.03, 0.08, -0.02
6091, 5.60, 44.40, 1.99, -3.69, 11.76, 0.03, -0.01, 0.06
6101, 5.60, 44.40, 2.33, 11.08, 10.09, 0.05, -0.02, 0.12
6111, 5.60, 44.40, -4.23, 14.09, 11.32, 0.02, 0.04, 0.12
6121, 5.60, 44.40, -5.72, 11.04, 10.37, -0.05, 0.18, 0.00
6132, 5.60, 44.40, 2.84, -15.79, 10.18, -0.11, 0.06, -0.15
6142, 5.60, 44.40, 7.43, -12.08, 8.00, -0.04, 0.02, -0.02
6151, 5.60, 44.40, 7.43, -12.08, 8.00, -0.04, 0.02, -0.02
6162, 5.60, 44.40, 1.37, 11.26, 10.65, 0.03, -0.00, 0.11
6171, 5.60, 44.40, 1.37, 11.26, 10.65, 0.03, -0.00, 0.11
6182, 5.60, 44.40, -5.51, 11.88, 9.94, -0.08, 0.17, -0.00
6191, 5.60, 44.40, -5.51, 11.88, 9.94, -0.08, 0.17, -0.00
6202, 5.60, 44.40, 1.42, -13.16, 6.88, -0.12, 0.07, -0.14
6212, 5.60, 44.40, 6.96, -14.79, 8.07, -0.10, 0.07, -0.13
6221, 5.60, 44.40, 6.96, -14.79, 8.07, -0.10, 0.07, -0.13
6231, 5.60, 44.40, 7.14, -14.66, 9.09, -0.04, 0.03, -0.07
6241, 5.60, 44.40, 4.75, -6.85, 9.44, 0.01, -0.03, 0.03
6251, 5.60, 44.40, 1.59, 7.53, 8.41, 0.03, 0.01, 0.11
6261, 5.60, 44.40, -0.42, 15.56, 9.49, 0.07, 0.03, 0.15
6271, 5.60, 44.40, -7.16, 13.30, 10.18, -0.03, 0.15, 0.06
6281, 5.60, 44.40, -0.22, 5.16, 7.74, -0.13, 0.17, -0.08
6291, 5.60, 44.40, 0.51, -9.19, 8.98, -0.12, 0.07, -0.11
6301, 5.60, 44.40, 3.27, -16.93, 9.87, -0.09, 0.07, -0.12
6312, 5.60, 44.40, 0.01, 4.80, 9.58, 0.04, 0.02, 0.11
6322, 5.60, 44.40, -0.68, 13.32, 9.56, 0.05, 0.02, 0.13
6332, 5.60, 44.40, -6.91, 12.33, 10.01, -0.04, 0.14, 0.06
6341, 5.60, 44.40, -6.91, 12.33, 10.01, -0.04, 0.14, 0.06
6351, 5.60, 44.40, -5.72, 12.06, 10.52, -0.06, 0.12, 0.01
6361, 5.60, 44.40, 0.38, 0.10, 8.15, -0.13, 0.14, -0.10
6371, 5.60, 44.40, 0.64, -12.03, 8.14, -0.12, 0.07, -0.13
6381, 5.60, 44.40, 5.24, -15.95, 8.71, -0.10, 0.06, -0.14
6391, 5.60, 44.40, 6.56, -9.91, 8.27, -0.02, 0.02, 0.03
6401, 5.60, 44.40, -1.42, -0.16, 12.46, 0.04, -0.01, 0.08
6411, 5.60, 44.40, -1.13, 12.96, 11.03, 0.05, 0.01, 0.13
6421, 5.60, 44.40, -6.15, 13.81, 11.06, 0.01, 0.10, 0.09
6431, 5.60, 44.40, -3.86, 8.60, 9.03, -0.09, 0.19, -0.04
6441, 5.60, 44.40, 4.19, -2.71, 5.77, -0.13, 0.07, -0.12
6451, 5.60, 44.40, 0.73, -13.78, 9.51, -0.13, 0.10, -0.15
6462, 5.60, 44.40, -0.38, -1.51, 11.26, 0.04, -0.01, 0.07
