t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
14091, 27.80, 22.20, 0.49, 1.94, 9.64, -0.05, 0.11, 0.06
14101, 27.80, 22.20, -0.31, -5.45, 9.67, 0.03, 0.03, -0.05
14111, 27.80, 22.20, -1.47, 0.31, 9.38, -0.07, 0.02, 0.03
14121, 27.80, 22.20, 0.69, 2.86, 10.60, -0.02, 0.06, -0.06
14131, 27.80, 22.20, 0.68, -2.24, 9.93, -0.04, 0.06, 0.05
14142, 27.80, 22.20, 1.52, -2.10, 8.96, 0.00, 0.03, 0.00
14151, 27.80, 22.20, 1.52, -2.10, 8.96, 0.00, 0.03, 0.00
14162, 27.80, 22.20, 2.07, -3.02, 10.54, -0.07, 0.06, -0.06
14172, 27.80, 22.20, -1.19, 0.32, 9.35, -0.00, 0.07, 0.05
14181, 27.80, 22.20, -1.19, 0.32, 9.35, -0.00, 0.07, 0.05
14191, 27.80, 22.20, -0.29, -4.60, 9.36, -0.01, 0.02, -0.03
14202, 27.80, 22.20, 1.20, -1.11, 10.25, -0.01, 0.10, -0.01
14212, 27.80, 22.20, -2.49, -4.57, 11.15, -0.06, 0.05, 0.03
14222, 27.80, 22.20, -1.42, 2.82, 9.39, -0.03, 0.06, -0.08
14232, 27.80, 22.20, 1.25, -2.22, 9.05, -0.02, 0.05, 0.07
14242, 27.80, 22.20, -0.60, 1.80, 9.52, -0.07, 0.10, -0.02
14252, 27.80, 22.20, 1.46, -2.89, 10.45, -0.05, 0.05, -0.08
14262, 27.80, 22.20, -1.03, 0.32, 9.37, 0.01, 0.06, 0.09
14272, 27.80, 22.20, 1.24, -1.95, 8.14, -0.05, 0.06, -0.09
14282, 27.80, 22.20, 1.44, 3.39, 8.08, -0.06, 0.12, 0.05
14292, 27.80, 22.20, 2.10, -4.67, 9.89, 0.00, 0.08, -0.02
14302, 27.80, 22.20, -1.68, 0.03, 10.35, -0.06, 0.01, -0.01
14312, 27.80, 22.20, -1.35, 3.22, 9.32, -0.05, 0.05, -0.02
14322, 27.80, 22.20, 1.26, -4.67, 8.56, -0.01, 0.04, 0.05
14332, 27.80, 22.20, -0.48, 2.23, 9.70, -0.05, 0.06, -0.07
14342, 27.80, 22.20, 2.38, -2.97, 10.90, -0.05, 0.04, -0.04
14352, 27.80, 22.20, -0.31, 2.12, 9.82, -0.01, 0.06, 0.06
14362, 27.80, 22.20, -0.51, -2.97, 9.22, -0.06, 0.08, -0.05
14372, 27.80, 22.20, 1.30, 0.86, 7.71, -0.06, 0.10, 0.04
14382, 27.80, 22.20, 2.76, -0.26, 8.92, 0.01, 0.04, -0.07
14392, 27.80, 22.20, -1.15, -0.09, 11.14, -0.07, 0.01, 0.05
14402, 27.80, 22.20, -1.81, 0.30, 10.26, -0.05, 0.11, -0.03
14412, 27.80, 22.20, 0.97, -3.27, 9.59, 0.01, 0.06, 0.01
14422, 27.80, 22.20, -0.30, 2.44, 8.89, -0.05, 0.09, -0.02
14432, 27.80, 22.20, 2.38, -0.65, 9.78, -0.06, 0.03, -0.08
14442, 27.80, 22.20, -1.00, 1.23, 10.12, -0.01, 0.11, 0.10
14452, 27.80, 22.20, -1.58, -6.77, 10.53, -0.04, 0.06, -0.05
14462, 27.80, 22.20, -0.23, 4.96, 7.52, -0.06, 0.05, -0.01
14472, 27.80, 22.20, 2.29, 1.60, 8.15, -0.03, 0.06, -0.03
14482, 27.80, 22.20, -0.58, -3.49, 10.22, -0.06, 0.08, 0.05
14492, 27.80, 22.20, -0.86, 1.56, 10.09, -0.03, 0.07, -0.07
14502, 27.80, 22.20, -0.04, -3.28, 9.47, -0.01, 0.02, 0.04
14512, 27.80, 22.20, -1.15, 3.15, 8.37, -0.06, 0.06, -0.04
14522, 27.80, 22.20, 1.07, -1.91, 10.97, -0.07, 0.07, -0.07
14532, 27.80, 22.20, 1.41, -0.82, 9.38, 0.01, 0.08, 0.10
14541, 27.80, 22.20, 1.41, -0.82, 9.38, 0.01, 0.08, 0.10
14552, 27.80, 22.20, -1.10, 4.79, 8.83, -0.07, 0.08, 0.05
14562, 27.80, 22.20, 1.78, -2.37, 8.39, -0.03, 0.09, -0.02
14572, 27.80, 22.20, 2.45, -1.13, 9.52, -0.04, 0.06, 0.01
14582, 27.80, 22.20, -1.11, 2.74, 10.61, -0.05, 0.08, -0.02
14592, 27.80, 22.20, -0.33, -3.78, 10.56, -0.03, 0.02, 0.04
14602, 27.80, 22.20, -1.43, 1.23, 8.77, -0.04, 0.08, -0.03
14612, 27.80, 22.20, 3.57, -3.63, 9.18, -0.05, 0.06, -0.06
14622, 27.80, 22.20, 0.90, 3.36, 9.10, -0.01, 0.04, 0.05
14632, 27.80, 22.20, -1.48, -3.22, 10.49, -0.04, 0.05, -0.05
14642, 27.80, 22.20, -1.16, 1.64, 8.37, -0.08, 0.08, 0.03
14651, 27.80, 22.20, -1.16, 1.64, 8.37, -0.08, 0.08, 0.03
14662, 27.80, 22.20, 0.41, -0.60, 10.25, -0.07, 0.02, 0.06
14672, 27.80, 22.20, -1.48, 0.55, 10.22, -0.05, 0.09, -0.05
14682, 27.80, 22.20, 0.71, -3.56, 9.82, 0.01, 0.06, 0.03
14692, 27.80, 22.20, 0.21, 1.06, 8.51, -0.05, 0.09, -0.01
14702, 27.80, 22.20, 2.03, -0.40, 9.68, -0.06, 0.02, -0.08
14712, 27.80, 22.20, -1.26, 1.15, 10.27, -0.00, 0.09, 0.08
14722, 27.80, 22.20, -1.21, -6.32, 10.17, -0.05, 0.08, -0.08
14732, 27.80, 22.20, 0.41, 5.57, 8.59, -0.06, 0.06, -0.01
14742, 27.80, 22.20, 2.08, 0.87, 8.37, -0.03, 0.03, 0.00
14752, 27.80, 22.20, -1.16, -2.53, 10.97, -0.06, 0.07, 0.04
14762, 27.80, 22.20, -2.47, 0.23, 11.92, -0.00, 0.09, -0.06
14772, 27.80, 22.20, 1.17, -3.46, 9.04, -0.01, 0.02, 0.04
14782, 27.80, 22.20, -0.74, 4.75, 8.67, -0.07, 0.05, -0.05
14792, 27.80, 22.20, 1.23, -2.34, 10.95, -0.05, 0.09, -0.04
14802, 27.80, 22.20, -0.15, -2.37, 9.46, 0.01, 0.09, 0.08
14812, 27.80, 22.20, -0.27, -2.18, 8.41, -0.03, 0.00, -0.10
14822, 27.80, 22.20, 0.32, 5.68, 7.86, -0.08, 0.07, 0.08
14832, 27.80, 22.20, 1.81, -3.02, 10.36, -0.01, 0.09, -0.02
14842, 27.80, 22.20, -1.30, -2.26, 11.61, -0.05, 0.07, 0.00
14852, 27.80, 22.20, 0.76, 1.56, 8.27, -0.03, 0.08, -0.04
14862, 27.80, 22.20, 1.36, -1.37, 9.41, -0.01, -0.00, 0.03
14872, 27.80, 22.20, -1.36, 0.98, 9.88, -0.07, 0.11, -0.03
14882, 27.80, 22.20, 1.49, -4.88, 10.55, -0.04, 0.06, -0.04
14892, 27.80, 22.20, -0.23, 3.35, 8.09, 0.00, 0.05, 0.02
14902, 27.80, 22.20, 1.02, -1.62, 9.10, -0.07, 0.04, -0.04
14912, 27.80, 22.20, 1.16, 1.34, 9.36, -0.05, 0.11, 0.06
14922, 27.80, 22.20, 0.59, -3.62, 11.14, 0.01, 0.05, -0.06
14932, 27.80, 22.20, -1.07, -0.03, 8.63, -0.07, 0.03, 0.03
14942, 27.80, 22.20, -0.14, 2.97, 9.47, -0.03, 0.05, -0.06
14952, 27.80, 22.20, 0.23, -3.62, 10.33, -0.01, 0.08, 0.06
14962, 27.80, 22.20, 0.35, 0.62, 8.43, -0.07, 0.09, -0.05
14972, 27.80, 22.20, 1.11, -0.58, 8.94, -0.02, 0.00, -0.03
14982, 27.80, 22.20, -2.23, 1.65, 10.23, -0.04, 0.05, 0.05
14992, 27.80, 22.20, 0.76, -4.18, 9.62, -0.09, 0.09, -0.07
15002, 27.80, 22.20, 1.60, 3.12, 7.97, 0.01, 0.07, 0.04
15012, 27.80, 22.20, -0.85, -3.78, 9.55, -0.02, -0.01, -0.03
15022, 27.80, 22.20, -1.93, 1.41, 10.19, -0.07, 0.05, 0.00
15032, 27.80, 22.20, 0.14, 0.14, 10.00, -0.00, 0.12, -0.02
15042, 27.80, 22.20, 2.98, -3.36, 7.41, -0.05, 0.05, 0.04
15052, 27.80, 22.20, -0.96, 4.19, 9.65, -0.06, 0.06, -0.09
15062, 27.80, 22.20, -0.55, -2.97, 11.67, -0.01, 0.01, 0.07
15072, 27.80, 22.20, -1.54, -0.78, 9.01, -0.06, 0.12, -0.01
15082, 27.80, 22.20, 4.06, -0.50, 8.37, -0.06, 0.07, -0.09
15092, 27.80, 22.20, -1.17, 2.29, 9.22, -0.01, 0.04, 0.07
15102, 27.80, 22.20, -1.42, -3.80, 10.04, -0.07, 0.04, -0.08
15112, 27.80, 22.20, 0.07, 2.94, 8.28, -0.04, 0.14, 0.05
15122, 27.80, 22.20, 3.33, -4.36, 9.17, 0.01, 0.06, -0.01
15132, 27.80, 22.20, -1.91, 0.03, 10.46, -0.05, -0.01, -0.01
15142, 27.80, 22.20, -1.92, 2.76, 9.56, -0.04, 0.06, -0.02
15152, 27.80, 22.20, 1.33, -5.11, 9.71, -0.01, 0.08, 0.06
15162, 27.80, 22.20, 0.16, 3.47, 9.95, -0.06, 0.06, -0.08
15172, 27.80, 22.20, 0.77, -2.01, 9.78, -0.03, -0.00, -0.00
15182, 27.80, 22.20, -1.01, 0.68, 8.63, -0.03, 0.06, 0.03
15192, 27.80, 22.20, -0.12, -2.57, 11.37, -0.07, 0.09, -0.08
15202, 27.80, 22.20, 1.87, 1.63, 10.07, -0.03, 0.08, 0.08
15212, 27.80, 22.20, 0.83, -2.31, 8.18, -0.01, -0.00, -0.08
15222, 27.80, 22.20, -1.34, 0.76, 9.21, -0.08, 0.06, 0.04
15232, 27.80, 22.20, -0.48, -1.37, 10.42, -0.03, 0.11, -0.02
15242, 27.80, 22.20, 1.64, -0.46, 9.69, -0.03, 0.05, 0.00
15252, 27.80, 22.20, -0.14, 4.95, 7.48, -0.06, 0.08, -0.04
15262, 27.80, 22.20, 1.95, -3.73, 9.56, -0.03, 0.05, 0.02
15272, 27.80, 22.20, -2.32, 0.58, 10.30, -0.03, 0.09, 0.00
15282, 27.80, 22.20, 2.45, -2.68, 8.71, -0.07, 0.05, -0.05
15292, 27.80, 22.20, 0.03, 3.96, 8.72, -0.01, 0.02, 0.03
15302, 27.80, 22.20, -0.43, -4.43, 9.72, -0.05, 0.05, -0.05
15312, 27.80, 22.20, -2.26, -0.66, 10.27, -0.06, 0.11, 0.03
15322, 27.80, 22.20, 3.47, 1.57, 8.34, 0.00, 0.08, -0.04
15332, 27.80, 22.20, 1.04, -0.61, 9.66, -0.06, 0.03, 0.06
15342, 27.80, 22.20, -1.31, 0.26, 10.52, -0.05, 0.08, -0.06
15352, 27.80, 22.20, 0.02, -3.89, 10.26, 0.00, 0.04, 0.03
15362, 27.80, 22.20, 0.11, 1.87, 8.29, -0.07, 0.08, -0.02
15372, 27.80, 22.20, 2.15, -1.18, 10.12, -0.03, 0.02, -0.06
15382, 27.80, 22.20, -1.52, 1.62, 9.91, -0.01, 0.06, 0.08
15392, 27.80, 22.20, -0.21, -6.17, 9.36, -0.08, 0.07, -0.08
15402, 27.80, 22.20, 1.48, 4.66, 8.92, -0.04, 0.07, 0.02
15411, 27.80, 22.20, 1.48, 4.66, 8.92, -0.04, 0.07, 0.02
15422, 27.80, 22.20, -2.17, -2.45, 10.29, -0.08, 0.04, 0.00
15432, 27.80, 22.20, -0.85, 1.13, 8.14, -0.02, 0.08, -0.05
15442, 27.80, 22.20, 1.54, -2.84, 9.93, -0.02, 0.05, 0.05
15452, 27.80, 22.20, -0.91, 3.54, 9.26, -0.06, 0.07, -0.08
15462, 27.80, 22.20, 1.40, -2.09, 9.10, -0.03, 0.05, 0.03
15472, 27.80, 22.20, -1.02, -1.62, 9.01, -0.02, 0.10, 0.05
15482, 27.80, 22.20, 0.15, -1.70, 10.77, -0.08, 0.06, -0.11
15492, 27.80, 22.20, -0.58, 4.05, 9.64, -0.02, 0.05, 0.10
15502, 27.80, 22.20, 0.57, -3.96, 8.77, -0.03, 0.07, -0.04
15512, 27.80, 22.20, -0.75, -0.22, 10.07, -0.05, 0.08, 0.01
15522, 27.80, 22.20, 1.00, 0.74, 9.94, -0.02, 0.08, -0.03
15532, 27.80, 22.20, 0.98, -0.56, 9.17, -0.06, 0.02, 0.01
15542, 27.80, 22.20, -0.11, 2.30, 8.56, -0.09, 0.08, -0.04
15552, 27.80, 22.20, 0.96, -6.78, 10.64, -0.01, 0.03, 0.04
15562, 27.80, 22.20, -1.68, 3.18, 9.29, -0.03, 0.08, -0.04
15572, 27.80, 22.20, 1.60, -0.67, 8.60, -0.06, 0.05, -0.05
15582, 27.80, 22.20, 0.32, 0.19, 9.41, -0.01, 0.07, 0.07
15592, 27.80, 22.20, -0.74, -4.47, 11.37, -0.05, 0.06, -0.09
15602, 27.80, 22.20, -1.18, 2.03, 8.64, -0.06, 0.09, 0.05
15612, 27.80, 22.20, 2.97, 1.51, 7.52, -0.01, 0.05, -0.04
15622, 27.80, 22.20, -0.00, -2.46, 10.05, -0.06, 0.08, 0.04
15632, 27.80, 22.20, -1.70, -1.33, 10.68, -0.03, 0.08, -0.04
15642, 27.80, 22.20, -0.12, -1.84, 9.58, -0.00, 0.01, -0.00
15652, 27.80, 22.20, -1.45, 4.05, 9.36, -0.09, 0.06, -0.01
15662, 27.80, 22.20, 1.79, -4.70, 10.63, -0.05, 0.08, -0.01
15671, 27.80, 22.20, 1.79, -4.70, 10.63, -0.05, 0.08, -0.01
15682, 27.80, 22.20, 0.41, -3.20, 8.15, -0.07, 0.04, -0.07
15692, 27.80, 22.20, 1.59, 4.03, 8.78, -0.03, 0.05, 0.03
15702, 27.80, 22.20, -0.24, -2.46, 11.46, -0.02, 0.05, -0.03
15712, 27.80, 22.20, -1.30, -2.18, 9.21, -0.06, 0.07, 0.04
15722, 27.80, 22.20, 0.22, 2.72, 8.65, -0.01, 0.05, -0.08
15731, 27.80, 22.20, 0.22, 2.72, 8.65, -0.01, 0.05, -0.08
15741, 27.80, 22.20, -0.08, -3.56, 10.97, -0.02, 0.04, 0.06
15752, 27.80, 22.20, 3.58, -1.22, 8.68, -0.00, 0.05, 0.01
15762, 27.80, 22.20, -1.51, 2.24, 9.90, -0.05, 0.09, 0.02
15771, 27.80, 22.20, -1.51, 2.24, 9.90, -0.05, 0.09, 0.02
15781, 27.80, 22.20, -0.83, -5.21, 9.37, -0.08, 0.10, -0.08
15792, 27.80, 22.20, 0.69, -5.49, 9.38, -0.02, 0.04, -0.03
15801, 27.80, 22.20, 0.69, -5.49, 9.38, -0.02, 0.04, -0.03
15812, 27.80, 22.20, -0.42, 1.26, 9.81, -0.03, 0.08, -0.02
15821, 27.80, 22.20, -0.42, 1.26, 9.81, -0.03, 0.08, -0.02
15831, 27.80, 22.20, 2.50, -5.23, 9.18, -0.02, 0.05, 0.03
15841, 27.80, 22.20, -1.19, 4.55, 9.50, -0.06, 0.07, -0.10
15852, 27.80, 22.20, -2.07, 0.38, 9.38, -0.08, 0.09, -0.04
15861, 27.80, 22.20, -2.07, 0.38, 9.38, -0.08, 0.09, -0.04
15871, 27.80, 22.20, 0.97, -1.44, 9.74, -0.07, 0.07, -0.10
15881, 27.80, 22.20, -0.37, 3.93, 9.78, -0.00, 0.05, 0.07
15891, 27.80, 22.20, 0.35, -2.86, 9.66, -0.02, 0.03, -0.06
15901, 27.80, 22.20, -0.97, -0.60, 9.00, -0.05, 0.09, 0.04
15911, 27.80, 22.20, 1.49, 0.56, 9.51, -0.01, 0.09, -0.02
15921, 27.80, 22.20, 0.42, -0.72, 10.88, -0.04, -0.00, -0.01
15931, 27.80, 22.20, -0.19, 2.61, 8.01, -0.09, 0.10, -0.04
15941, 27.80, 22.20, 1.90, -4.78, 9.71, -0.00, 0.07, 0.05
15951, 27.80, 22.20, -0.45, 3.02, 8.68, -0.03, 0.08, -0.02
15961, 27.80, 22.20, 0.11, -1.90, 10.39, -0.07, 0.02, -0.05
15972, 27.80, 22.20, -1.30, -3.62, 10.42, -0.07, 0.10, -0.08
15981, 27.80, 22.20, -1.30, -3.62, 10.42, -0.07, 0.10, -0.08
15991, 27.80, 22.20, -0.56, 0.73, 9.75, -0.07, 0.07, 0.03
16001, 27.80, 22.20, 0.41, 2.36, 9.67, -0.01, 0.04, -0.05
16011, 27.80, 22.20, -0.32, -2.74, 10.28, -0.04, 0.04, 0.05
16022, 27.80, 22.20, 1.99, -2.08, 8.62, -0.00, 0.06, 0.00
16032, 27.80, 22.20, -1.41, 3.58, 9.40, -0.07, 0.08, -0.03
16041, 27.80, 22.20, -1.41, 3.58, 9.40, -0.07, 0.08, -0.03
16051, 27.80, 22.20, 1.07, -2.83, 10.56, -0.08, 0.06, -0.06
16061, 27.80, 22.20, 1.31, 3.78, 7.82, 0.01, 0.08, 0.05
16071, 27.80, 22.20, 0.81, -4.65, 8.60, -0.03, 0.03, -0.05
16081, 27.80, 22.20, 1.36, 5.87, 8.13, -0.08, 0.04, 0.02
16091, 27.80, 22.20, 2.04, -0.84, 9.80, 0.00, 0.09, -0.02
16101, 27.80, 22.20, -2.10, -4.89, 11.56, -0.05, 0.06, 0.04
16111, 27.80, 22.20, -1.19, 3.50, 8.98, -0.05, 0.06, -0.09
16121, 27.80, 22.20, 1.50, -2.22, 8.55, -0.00, 0.04, 0.08
16131, 27.80, 22.20, -0.71, 0.86, 9.53, -0.08, 0.12, -0.01
16141, 27.80, 22.20, 1.69, -1.89, 10.87, -0.05, 0.08, -0.09
16151, 27.80, 22.20, -1.12, 1.21, 8.86, -0.01, 0.05, 0.08
16161, 27.80, 22.20, 0.20, -2.53, 8.35, -0.06, 0.02, -0.09
16171, 27.80, 22.20, 1.01, 3.15, 8.61, -0.05, 0.12, 0.04
16182, 27.80, 22.20, -2.33, 0.29, 10.17, -0.07, 0.03, -0.03
16191, 27.80, 22.20, -2.33, 0.29, 10.17, -0.07, 0.03, -0.03
16201, 27.80, 22.20, -0.86, 3.40, 8.44, -0.05, 0.06, -0.02
16211, 27.80, 22.20, 1.29, -4.83, 9.40, -0.01, 0.05, 0.05
16221, 27.80, 22.20, 1.01, 3.03, 9.24, -0.05, 0.08, -0.06
16231, 27.80, 22.20, 1.56, -2.04, 9.67, -0.04, 0.01, -0.03
16241, 27.80, 22.20, -0.94, 1.78, 8.62, -0.03, 0.04, 0.05
16251, 27.80, 22.20, 0.48, -2.75, 10.13, -0.05, 0.08, -0.08
16261, 27.80, 22.20, 2.27, 0.41, 10.05, -0.05, 0.09, 0.06
16271, 27.80, 22.20, 1.08, -1.21, 9.51, -0.01, 0.03, -0.06
16281, 27.80, 22.20, -2.15, 1.27, 9.28, -0.07, 0.08, 0.04
16291, 27.80, 22.20, -0.41, -1.64, 8.54, -0.03, 0.09, -0.04
16301, 27.80, 22.20, 1.58, -1.42, 10.15, -0.02, 0.02, -0.01
16312, 27.80, 22.20, -0.16, -2.70, 10.38, -0.02, 0.05, 0.01
16321, 27.80, 22.20, -0.16, -2.70, 10.38, -0.02, 0.05, 0.01
16331, 27.80, 22.20, -0.74, 0.61, 9.22, 0.02, 0.07, 0.04
16341, 27.80, 22.20, 0.72, -3.90, 10.64, -0.07, 0.04, -0.07
16351, 27.80, 22.20, -0.22, 3.87, 9.67, -0.04, 0.05, 0.04
16361, 27.80, 22.20, 0.69, -2.71, 8.52, -0.02, 0.08, -0.02
16372, 27.80, 22.20, 3.48, -0.23, 8.99, -0.00, 0.08, -0.06
16382, 27.80, 22.20, -0.97, -1.25, 10.46, -0.06, 0.04, 0.06
16391, 27.80, 22.20, -0.97, -1.25, 10.46, -0.06, 0.04, 0.06
16402, 27.80, 22.20, 0.80, -3.60, 9.41, 0.01, 0.06, 0.03
16412, 27.80, 22.20, -0.11, 0.65, 9.25, -0.04, 0.08, -0.01
16421, 27.80, 22.20, -0.11, 0.65, 9.25, -0.04, 0.08, -0.01
16431, 27.80, 22.20, 0.98, -0.82, 9.38, -0.08, 0.05, -0.11
16441, 27.80, 22.20, -0.12, 2.98, 9.16, -0.02, 0.13, 0.08
16452, 27.80, 22.20, 1.04, 4.77, 9.28, -0.05, 0.05, 0.01
16462, 27.80, 22.20, 0.40, -0.98, 10.63, -0.01, 0.06, 0.01
16472, 27.80, 22.20, -1.98, -1.43, 9.66, -0.07, 0.06, 0.03
16482, 27.80, 22.20, -0.04, 1.20, 9.23, -0.02, 0.06, -0.07
16492, 27.80, 22.20, 1.29, -3.19, 10.10, -0.01, 0.03, 0.06
16502, 27.80, 22.20, -0.81, 3.82, 8.93, -0.07, 0.07, -0.06
16512, 27.80, 22.20, 1.10, -2.25, 9.38, -0.03, 0.06, -0.02
16522, 27.80, 22.20, -0.78, -2.45, 8.81, 0.00, 0.07, 0.08
16532, 27.80, 22.20, 0.19, -2.08, 10.29, -0.06, 0.03, -0.12
16542, 27.80, 22.20, 0.01, 5.17, 9.78, -0.06, 0.09, 0.08
16552, 27.80, 22.20, 0.26, -5.84, 9.86, -0.02, 0.06, -0.01
16562, 27.80, 22.20, -0.09, -0.38, 8.95, -0.04, 0.04, -0.01
16572, 27.80, 22.20, 0.41, 2.17, 10.11, -0.03, 0.08, -0.04
16582, 27.80, 22.20, 0.29, -1.27, 10.29, -0.02, 0.04, 0.02
16592, 27.80, 22.20, -0.27, 2.65, 7.81, -0.07, 0.07, -0.05
16602, 27.80, 22.20, 3.10, -5.29, 8.65, -0.02, 0.02, 0.02
16612, 27.80, 22.20, -1.52, 2.11, 9.95, -0.02, 0.05, 0.01
16622, 27.80, 22.20, 0.31, -1.94, 10.54, -0.07, 0.08, -0.08
16631, 27.80, 22.20, 0.31, -1.94, 10.54, -0.07, 0.08, -0.08
16642, 27.80, 22.20, 0.67, -4.05, 9.15, 0.01, 0.02, -0.06
16652, 27.80, 22.20, -1.96, 1.31, 10.33, -0.06, 0.04, 0.06
16661, 27.80, 22.20, -1.96, 1.31, 10.33, -0.06, 0.04, 0.06
16672, 27.80, 22.20, 1.31, -1.51, 8.46, -0.04, 0.08, 0.03
16682, 27.80, 22.20, 1.68, 1.24, 7.82, -0.05, 0.10, -0.03
16692, 27.80, 22.20, 0.90, -2.23, 10.54, 0.01, 0.03, -0.01
16702, 27.80, 22.20, -2.93, 2.37, 10.05, -0.07, 0.08, 0.04
16712, 27.80, 22.20, 0.29, -4.42, 9.50, -0.08, 0.06, -0.08
16721, 27.80, 22.20, 0.29, -4.42, 9.50, -0.08, 0.06, -0.08
16732, 27.80, 22.20, -0.69, -3.65, 10.96, -0.03, 0.03, -0.02
16742, 27.80, 22.20, -1.65, 1.71, 9.73, -0.08, 0.11, 0.04
16752, 27.80, 22.20, 2.19, 0.34, 7.70, -0.01, 0.09, -0.05
16762, 27.80, 22.20, 1.74, -2.61, 8.65, -0.04, 0.02, 0.03
16772, 27.80, 22.20, -1.41, 3.02, 10.59, -0.04, 0.06, -0.07
16782, 27.80, 22.20, -0.30, -2.80, 12.19, -0.02, 0.06, 0.05
16792, 27.80, 22.20, -1.72, -1.47, 8.75, -0.05, 0.08, 0.01
16802, 27.80, 22.20, 2.59, -0.99, 8.57, -0.05, 0.03, -0.12
16812, 27.80, 22.20, -0.16, 3.13, 9.63, -0.02, 0.06, 0.10
16822, 27.80, 22.20, -1.17, -5.22, 10.52, -0.05, 0.07, -0.04
16832, 27.80, 22.20, 0.48, 3.00, 8.61, -0.05, 0.08, 0.00
16842, 27.80, 22.20, 3.90, -1.47, 7.98, 0.00, 0.06, -0.02
16852, 27.80, 22.20, -0.48, -0.62, 10.58, -0.06, 0.03, 0.02
16862, 27.80, 22.20, -2.81, 1.61, 11.01, -0.05, 0.09, -0.03
16872, 27.80, 22.20, 1.09, -5.96, 8.94, 0.00, 0.03, 0.06
16882, 27.80, 22.20, -0.55, 4.08, 9.05, -0.04, 0.07, -0.08
16892, 27.80, 22.20, 1.17, -1.10, 11.17, -0.06, 0.06, -0.03
16902, 27.80, 22.20, -0.68, -0.57, 9.68, -0.02, 0.11, 0.09
16912, 27.80, 22.20, 0.62, -2.83, 8.61, -0.05, 0.05, -0.10
16922, 27.80, 22.20, 0.80, 4.06, 7.71, -0.04, 0.08, 0.06
16932, 27.80, 22.20, 2.38, -1.44, 10.09, 0.00, 0.07, -0.04
16942, 27.80, 22.20, -3.32, -1.77, 11.85, -0.05, 0.04, 0.03
16952, 27.80, 22.20, -0.54, -0.36, 8.69, -0.02, 0.07, -0.04
16962, 27.80, 22.20, 1.10, -0.32, 8.57, -0.01, 0.02, 0.01
16972, 27.80, 22.20, -0.91, 3.25, 9.52, -0.07, 0.10, -0.03
16982, 27.80, 22.20, 1.12, -5.17, 11.08, -0.05, 0.05, -0.04
16992, 27.80, 22.20, -0.20, 1.89, 9.27, 0.00, 0.05, 0.03
17002, 27.80, 22.20, 0.00, -2.42, 8.69, -0.06, 0.05, -0.04
17012, 27.80, 22.20, 1.96, 3.63, 8.26, -0.07, 0.10, 0.03
17022, 27.80, 22.20, 1.33, -3.08, 10.31, 0.01, 0.06, -0.04
17032, 27.80, 22.20, -2.32, -1.72, 10.37, -0.05, 0.02, 0.04
17042, 27.80, 22.20, -0.95, 3.31, 8.94, -0.03, 0.05, -0.05
17052, 27.80, 22.20, 2.11, -2.92, 8.63, -0.01, 0.07, 0.05
17062, 27.80, 22.20, -0.71, 0.11, 9.75, -0.07, 0.08, -0.04
17072, 27.80, 22.20, 1.02, -1.56, 9.71, -0.02, 0.02, -0.06
17082, 27.80, 22.20, -1.23, 2.91, 8.43, -0.00, 0.05, 0.10
17092, 27.80, 22.20, 1.19, -4.50, 9.26, -0.08, 0.09, -0.07
17102, 27.80, 22.20, 1.39, 3.11, 9.85, -0.03, 0.10, 0.02
17112, 27.80, 22.20, 1.22, -2.89, 10.58, 0.01, 0.06, -0.01
17122, 27.80, 22.20, -1.60, 1.06, 9.02, -0.07, 0.03, 0.01
17132, 27.80, 22.20, -1.38, 1.63, 9.57, -0.03, 0.08, -0.04
17142, 27.80, 22.20, 0.48, -5.52, 10.82, -0.01, 0.04, 0.04
17152, 27.80, 22.20, -0.79, 4.26, 8.38, -0.06, 0.07, -0.10
17162, 27.80, 22.20, 2.14, -1.28, 8.68, -0.04, 0.04, 0.02
17172, 27.80, 22.20, -0.78, -0.65, 8.98, -0.02, 0.09, 0.07
17182, 27.80, 22.20, 0.51, -2.23, 10.96, -0.07, 0.06, -0.11
17192, 27.80, 22.20, -0.86, 2.70, 10.07, -0.03, 0.06, 0.08
17202, 27.80, 22.20, 0.34, -2.72, 9.03, -0.01, 0.03, -0.06
17212, 27.80, 22.20, -1.08, 0.40, 9.07, -0.07, 0.06, 0.04
17222, 27.80, 22.20, 0.26, -1.20, 9.75, -0.01, 0.08, -0.04
17232, 27.80, 22.20, -0.43, -0.87, 10.87, -0.03, 0.02, -0.01
17242, 27.80, 22.20, -0.11, 4.17, 8.20, -0.10, 0.07, -0.02
17252, 27.80, 22.20, 2.75, -5.24, 8.50, -0.01, 0.06, 0.03
17262, 27.80, 22.20, -0.20, 1.51, 9.66, -0.02, 0.07, 0.01
17272, 27.80, 22.20, -0.34, -2.30, 10.81, -0.09, 0.05, -0.08
17282, 27.80, 22.20, 0.00, 3.45, 8.89, -0.02, 0.06, 0.06
17292, 27.80, 22.20, -0.81, -4.99, 10.21, -0.02, 0.06, -0.03
17302, 27.80, 22.20, -0.99, -1.55, 10.03, -0.06, 0.08, 0.03
17312, 27.80, 22.20, 0.74, 2.86, 9.53, -0.00, 0.07, -0.09
