t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
12881, 26.10, 23.90, 1.52, -1.68, 9.19, -0.02, 0.02, -0.03
12891, 26.10, 23.90, -1.31, 2.83, 9.19, -0.00, 0.07, 0.10
12901, 26.10, 23.90, 0.14, -5.05, 10.27, -0.07, 0.06, -0.06
12911, 26.10, 23.90, 0.00, 1.91, 10.13, -0.03, 0.05, 0.00
12921, 26.10, 23.90, 0.82, 0.94, 9.55, -0.02, 0.06, -0.03
12931, 26.10, 23.90, 1.13, -1.02, 9.53, -0.01, 0.03, -0.01
12941, 26.10, 23.90, -1.44, 2.84, 9.45, -0.03, 0.09, 0.02
12951, 26.10, 23.90, 1.12, -5.35, 10.58, -0.10, 0.06, -0.10
12961, 26.10, 23.90, 0.89, 2.86, 9.29, -0.01, 0.06, 0.01
12971, 26.10, 23.90, 2.04, -0.04, 8.84, -0.04, 0.09, -0.01
12981, 26.10, 23.90, 1.27, -1.81, 8.51, -0.04, 0.05, 0.02
12991, 26.10, 23.90, -0.10, 3.55, 9.09, -0.06, 0.09, -0.04
13001, 26.10, 23.90, 3.70, -5.26, 10.01, -0.06, 0.04, -0.04
13011, 26.10, 23.90, 0.66, 1.77, 8.62, 0.02, 0.05, 0.05
13021, 26.10, 23.90, -0.36, -3.59, 9.84, -0.04, 0.06, -0.01
13031, 26.10, 23.90, -1.12, -1.27, 9.84, -0.05, 0.05, 0.05
13041, 26.10, 23.90, -0.77, 2.14, 10.57, -0.03, 0.08, -0.05
13051, 26.10, 23.90, 1.72, -4.10, 10.46, -0.02, 0.04, 0.02
13061, 26.10, 23.90, -0.92, 2.98, 9.53, -0.01, 0.07, 0.04
13071, 26.10, 23.90, 0.10, -2.14, 9.82, -0.08, 0.07, -0.07
13081, 26.10, 23.90, 0.13, 0.14, 8.28, -0.05, 0.05, 0.04
13091, 26.10, 23.90, 0.28, 2.71, 10.51, -0.02, 0.03, -0.08
13101, 26.10, 23.90, 1.43, -1.91, 10.41, -0.01, 0.04, 0.02
13111, 26.10, 23.90, 0.65, 3.65, 8.43, -0.06, 0.14, -0.02
13121, 26.10, 23.90, 1.40, -2.32, 9.55, -0.09, 0.08, -0.10
13131, 26.10, 23.90, 0.09, -0.81, 9.68, -0.02, 0.05, 0.08
13141, 26.10, 23.90, 1.00, -1.02, 10.97, -0.01, 0.03, -0.07
13151, 26.10, 23.90, 1.50, -0.12, 10.05, -0.04, 0.09, 0.05
13161, 26.10, 23.90, 0.78, 2.43, 9.03, -0.08, 0.15, -0.02
13171, 26.10, 23.90, 3.53, -2.89, 9.17, -0.05, 0.04, -0.05
13181, 26.10, 23.90, 0.98, -0.30, 9.16, 0.02, 0.03, 0.09
13191, 26.10, 23.90, -0.65, -3.52, 10.55, -0.04, 0.05, -0.07
13201, 26.10, 23.90, -1.21, 0.93, 9.86, -0.04, 0.06, 0.06
13211, 26.10, 23.90, 0.11, 0.07, 9.39, -0.05, 0.09, -0.02
13221, 26.10, 23.90, 0.81, -2.71, 10.68, 0.00, 0.02, -0.00
13231, 26.10, 23.90, -1.79, 2.33, 9.79, -0.01, 0.07, 0.07
13241, 26.10, 23.90, 1.04, -3.04, 8.68, -0.11, 0.07, -0.11
13251, 26.10, 23.90, 0.39, 3.36, 8.81, -0.03, 0.07, 0.01
13261, 26.10, 23.90, 1.52, -0.57, 9.80, -0.02, 0.05, -0.02
13271, 26.10, 23.90, 0.65, -1.32, 10.53, -0.01, 0.03, -0.02
13281, 26.10, 23.90, -0.05, 4.43, 9.26, -0.06, 0.13, -0.01
13291, 26.10, 23.90, 2.77, -3.70, 9.85, -0.09, 0.07, -0.10
13301, 26.10, 23.90, -0.25, 1.94, 10.81, 0.00, 0.04, 0.05
13311, 26.10, 23.90, 1.18, -2.74, 9.20, -0.03, 0.04, -0.02
13321, 26.10, 23.90, 0.59, -1.31, 9.03, -0.03, 0.06, 0.00
13331, 26.10, 23.90, 1.80, 4.80, 8.53, -0.07, 0.15, -0.01
13341, 26.10, 23.90, 3.79, -4.99, 9.06, -0.06, 0.05, -0.04
13351, 26.10, 23.90, -0.48, 1.69, 9.15, 0.02, 0.02, 0.05
13361, 26.10, 23.90, -1.02, -3.21, 10.11, -0.04, 0.03, -0.02
13371, 26.10, 23.90, 0.03, -0.95, 10.76, -0.03, 0.07, 0.03
13381, 26.10, 23.90, 0.61, 3.64, 9.51, -0.05, 0.12, -0.03
13391, 26.10, 23.90, 2.45, -4.94, 8.80, -0.04, 0.03, 0.01
13401, 26.10, 23.90, -0.97, 1.94, 9.53, 0.01, 0.05, 0.04
13411, 26.10, 23.90, 0.19, -3.18, 10.97, -0.07, 0.03, -0.04
13421, 26.10, 23.90, -0.21, -0.86, 9.42, -0.04, 0.05, 0.05
13431, 26.10, 23.90, -0.67, 2.52, 9.74, -0.03, 0.07, -0.04
13441, 26.10, 23.90, 2.15, -5.57, 9.78, -0.01, 0.05, 0.03
13451, 26.10, 23.90, -0.39, 3.62, 10.21, -0.04, 0.10, -0.01
13461, 26.10, 23.90, 0.84, -2.06, 9.00, -0.09, 0.06, -0.09
13471, 26.10, 23.90, 0.09, 0.51, 8.34, -0.04, 0.05, 0.04
13481, 26.10, 23.90, 0.67, 1.92, 10.24, -0.02, 0.05, -0.07
13491, 26.10, 23.90, 2.44, -1.76, 9.98, -0.01, 0.05, 0.04
13501, 26.10, 23.90, 0.05, 3.91, 9.27, -0.07, 0.09, -0.04
13511, 26.10, 23.90, 1.63, -2.58, 9.26, -0.09, 0.07, -0.09
13521, 26.10, 23.90, 1.09, -0.25, 9.80, -0.01, 0.07, 0.07
13531, 26.10, 23.90, 2.50, -0.15, 9.17, -0.02, 0.07, -0.05
13541, 26.10, 23.90, 1.94, -0.94, 8.77, -0.03, 0.04, 0.05
13551, 26.10, 23.90, 0.68, 3.27, 8.93, -0.07, 0.10, -0.03
13561, 26.10, 23.90, 2.48, -2.90, 9.74, -0.06, 0.07, -0.04
13571, 26.10, 23.90, 1.30, 0.13, 8.78, 0.02, 0.06, 0.10
13581, 26.10, 23.90, -0.20, -2.94, 9.11, -0.02, 0.00, -0.06
13591, 26.10, 23.90, -0.80, -0.10, 10.42, -0.04, 0.04, 0.05
13601, 26.10, 23.90, -0.28, 1.17, 10.05, -0.06, 0.12, -0.02
13611, 26.10, 23.90, 2.19, -2.24, 9.16, -0.03, 0.05, -0.02
13621, 26.10, 23.90, -0.77, 0.78, 8.92, -0.01, 0.05, 0.07
13631, 26.10, 23.90, 0.18, -2.52, 10.00, -0.07, 0.04, -0.10
13641, 26.10, 23.90, -1.06, 1.60, 10.98, -0.03, 0.06, 0.05
13651, 26.10, 23.90, 0.08, -0.07, 8.96, -0.04, 0.06, -0.04
13661, 26.10, 23.90, 0.34, -2.57, 9.73, -0.01, 0.01, -0.01
13671, 26.10, 23.90, -0.79, 3.16, 9.52, -0.03, 0.09, 0.01
13681, 26.10, 23.90, 1.54, -3.00, 10.58, -0.10, 0.08, -0.11
13691, 26.10, 23.90, 1.91, 3.31, 8.52, -0.02, 0.08, 0.04
13701, 26.10, 23.90, 2.56, -2.48, 8.12, -0.04, 0.06, -0.02
13711, 26.10, 23.90, 1.05, -1.51, 8.88, -0.02, 0.02, -0.01
13721, 26.10, 23.90, 0.51, 5.41, 9.66, -0.07, 0.09, -0.01
13731, 26.10, 23.90, 2.91, -3.23, 9.66, -0.06, 0.06, -0.04
13741, 26.10, 23.90, 0.52, 1.91, 8.37, 0.02, 0.08, 0.07
13751, 26.10, 23.90, 0.25, -5.66, 10.15, -0.04, 0.04, -0.02
13761, 26.10, 23.90, -0.88, -0.15, 10.10, -0.02, 0.03, 0.02
13771, 26.10, 23.90, 0.09, 4.96, 10.74, -0.05, 0.09, 0.00
13781, 26.10, 23.90, 2.80, -4.27, 9.39, -0.03, 0.06, 0.01
13791, 26.10, 23.90, -0.45, 0.59, 8.32, 0.00, 0.07, 0.03
13801, 26.10, 23.90, 0.29, -4.39, 10.11, -0.07, 0.05, -0.07
13811, 26.10, 23.90, -0.51, 2.56, 10.21, -0.04, 0.05, 0.02
13821, 26.10, 23.90, -0.15, 3.08, 9.57, -0.03, 0.08, -0.02
13831, 26.10, 23.90, 0.90, -5.74, 9.93, -0.02, 0.02, 0.01
13841, 26.10, 23.90, -1.01, 3.02, 10.03, -0.03, 0.07, -0.05
13851, 26.10, 23.90, 1.76, -2.34, 10.24, -0.08, 0.08, -0.07
13861, 26.10, 23.90, 2.23, 2.42, 8.24, -0.02, 0.09, 0.03
13871, 26.10, 23.90, 1.52, -0.05, 8.29, -0.04, 0.06, -0.03
13881, 26.10, 23.90, 1.73, -4.09, 9.43, -0.03, 0.03, 0.04
13891, 26.10, 23.90, 0.09, 4.44, 9.42, -0.06, 0.07, -0.07
13901, 26.10, 23.90, 3.48, -0.56, 9.06, -0.06, 0.09, -0.03
13911, 26.10, 23.90, 0.33, 0.48, 9.80, 0.01, 0.09, 0.09
13921, 26.10, 23.90, 0.74, -3.70, 9.77, -0.04, 0.03, -0.04
13931, 26.10, 23.90, -0.65, -2.85, 11.06, -0.03, 0.02, 0.05
13941, 26.10, 23.90, -0.27, 4.56, 9.17, -0.05, 0.06, -0.05
13951, 26.10, 23.90, 2.56, -2.07, 9.54, -0.03, 0.08, 0.03
13961, 26.10, 23.90, 0.91, -1.83, 9.01, -0.01, 0.10, 0.09
13971, 26.10, 23.90, -0.06, -4.41, 9.77, -0.06, 0.04, -0.09
13981, 26.10, 23.90, -1.54, 0.12, 9.73, -0.05, 0.03, 0.04
13991, 26.10, 23.90, -1.31, 2.74, 8.93, -0.02, 0.06, -0.05
14001, 26.10, 23.90, 1.52, -3.46, 10.73, -0.00, 0.06, 0.02
14011, 26.10, 23.90, -0.00, 0.79, 9.53, -0.05, 0.11, 0.01
14021, 26.10, 23.90, 0.64, -2.12, 8.20, -0.10, 0.04, -0.13
14031, 26.10, 23.90, -0.32, 2.48, 8.20, -0.03, 0.06, 0.07
14041, 26.10, 23.90, 0.65, 0.51, 9.72, -0.03, 0.10, -0.04
14051, 26.10, 23.90, 1.92, -1.91, 10.35, -0.02, 0.04, 0.02
14061, 26.10, 23.90, 0.29, 3.38, 8.77, -0.06, 0.09, -0.01
14071, 26.10, 23.90, 1.35, -1.86, 9.13, -0.06, 0.03, -0.09
14081, 26.10, 23.90, 0.19, 1.72, 10.00, -0.00, 0.06, 0.10
14091, 26.10, 23.90, 1.67, -3.62, 10.47, -0.05, 0.08, -0.03
14101, 26.10, 23.90, 1.83, -0.87, 9.54, -0.03, 0.06, 0.02
14111, 26.10, 23.90, 0.98, 3.96, 8.14, -0.06, 0.09, -0.02
14121, 26.10, 23.90, 1.76, -3.48, 9.50, -0.03, 0.01, -0.02
14131, 26.10, 23.90, -0.13, 1.68, 10.36, 0.01, 0.07, 0.09
14141, 26.10, 23.90, 0.44, -6.00, 9.54, -0.07, 0.08, -0.06
14151, 26.10, 23.90, -0.16, 0.64, 8.86, -0.03, 0.05, 0.00
14161, 26.10, 23.90, -1.02, 2.44, 9.98, -0.03, 0.05, -0.02
14171, 26.10, 23.90, 2.11, -3.86, 9.87, -0.02, 0.03, -0.00
14181, 26.10, 23.90, -0.38, 2.43, 10.11, -0.04, 0.14, 0.01
14191, 26.10, 23.90, 1.40, -5.62, 8.89, -0.10, 0.06, -0.09
14201, 26.10, 23.90, -1.17, 3.47, 8.66, -0.03, 0.02, 0.01
14211, 26.10, 23.90, -0.09, 2.51, 10.41, -0.03, 0.06, -0.01
14221, 26.10, 23.90, 2.40, -2.76, 9.94, -0.05, 0.07, 0.03
14231, 26.10, 23.90, 0.22, 3.43, 8.54, -0.06, 0.12, -0.05
14241, 26.10, 23.90, 2.10, -3.35, 8.85, -0.07, 0.03, -0.05
14251, 26.10, 23.90, -0.40, 2.89, 9.44, 0.02, 0.00, 0.07
14261, 26.10, 23.90, 0.70, -0.90, 11.01, -0.05, 0.08, -0.04
14271, 26.10, 23.90, 1.77, -2.46, 10.13, -0.03, 0.10, 0.06
14281, 26.10, 23.90, 0.60, 5.02, 8.93, -0.03, 0.07, -0.05
14291, 26.10, 23.90, 1.68, -3.49, 9.11, -0.03, 0.01, 0.02
14301, 26.10, 23.90, -0.87, 0.97, 9.83, -0.01, 0.05, 0.05
14311, 26.10, 23.90, -0.27, -3.75, 11.61, -0.07, 0.07, -0.08
14321, 26.10, 23.90, -0.02, -0.49, 9.30, -0.04, 0.06, 0.05
14331, 26.10, 23.90, -0.36, 3.29, 9.34, -0.01, 0.05, -0.06
14341, 26.10, 23.90, 1.10, -3.56, 10.22, -0.03, 0.00, 0.02
14351, 26.10, 23.90, -0.45, 0.38, 10.34, -0.05, 0.11, -0.01
14361, 26.10, 23.90, 1.35, -1.70, 9.89, -0.11, 0.07, -0.11
14371, 26.10, 23.90, 1.32, 1.66, 7.89, -0.01, 0.06, 0.08
14381, 26.10, 23.90, 1.14, 1.18, 8.77, -0.03, 0.03, -0.07
14391, 26.10, 23.90, 1.21, -1.82, 10.26, -0.03, 0.04, 0.04
14401, 26.10, 23.90, 1.80, 2.72, 8.91, -0.08, 0.14, -0.02
14411, 26.10, 23.90, 3.58, -2.36, 9.84, -0.05, 0.06, -0.06
14421, 26.10, 23.90, 0.17, 1.34, 8.24, 0.01, 0.04, 0.11
14431, 26.10, 23.90, -1.29, -3.61, 10.87, -0.05, 0.02, -0.07
14441, 26.10, 23.90, -0.19, -0.70, 10.70, -0.02, 0.07, 0.05
14451, 26.10, 23.90, 0.24, 1.44, 11.12, -0.03, 0.09, -0.02
14461, 26.10, 23.90, 2.04, -2.10, 9.93, -0.01, 0.02, -0.02
14471, 26.10, 23.90, -1.97, 2.26, 9.19, -0.04, 0.05, 0.05
14481, 26.10, 23.90, -0.26, -4.22, 10.36, -0.11, 0.07, -0.11
14491, 26.10, 23.90, -0.42, 2.09, 10.99, -0.01, 0.09, 0.03
14501, 26.10, 23.90, 2.28, 1.67, 9.63, -0.03, 0.07, -0.02
14511, 26.10, 23.90, 0.72, -1.25, 10.31, -0.01, 0.02, -0.01
14521, 26.10, 23.90, -1.08, 3.28, 9.19, -0.05, 0.10, -0.02
14531, 26.10, 23.90, 1.23, -4.91, 10.95, -0.09, 0.07, -0.08
14541, 26.10, 23.90, 1.58, 3.10, 9.97, 0.01, 0.06, 0.04
14551, 26.10, 23.90, 2.89, -0.51, 8.15, -0.04, 0.04, -0.02
14561, 26.10, 23.90, 0.32, -1.97, 9.32, -0.04, 0.04, 0.03
14571, 26.10, 23.90, 0.62, 3.91, 8.98, -0.05, 0.13, -0.01
14581, 26.10, 23.90, 4.09, -4.73, 9.49, -0.03, 0.06, -0.00
14591, 26.10, 23.90, 0.70, 2.83, 8.91, 0.02, 0.06, 0.04
14601, 26.10, 23.90, -0.13, -3.73, 9.15, -0.06, 0.05, -0.03
14611, 26.10, 23.90, -1.07, -1.93, 10.49, -0.04, 0.04, 0.04
14621, 26.10, 23.90, -0.81, 2.96, 10.71, -0.03, 0.07, -0.04
14631, 26.10, 23.90, 2.54, -3.23, 10.04, -0.02, 0.03, 0.04
14641, 26.10, 23.90, -0.85, 2.84, 8.64, -0.04, 0.07, -0.02
14651, 26.10, 23.90, 0.15, -2.57, 9.53, -0.10, 0.06, -0.07
14661, 26.10, 23.90, -0.53, -0.33, 10.10, -0.04, 0.08, 0.06
14671, 26.10, 23.90, 1.89, 2.74, 9.39, -0.02, 0.07, -0.06
14681, 26.10, 23.90, 1.07, -1.92, 9.77, -0.04, 0.03, 0.01
14691, 26.10, 23.90, -0.68, 3.41, 8.60, -0.06, 0.08, -0.04
14701, 26.10, 23.90, 0.52, -2.93, 10.28, -0.08, 0.06, -0.06
14711, 26.10, 23.90, 0.83, 0.29, 10.04, -0.00, 0.06, 0.07
14721, 26.10, 23.90, 2.64, 0.28, 8.17, -0.02, 0.04, -0.06
14731, 26.10, 23.90, 1.95, -0.70, 8.50, -0.04, 0.05, 0.07
14741, 26.10, 23.90, 0.00, 2.45, 8.13, -0.06, 0.11, -0.04
14751, 26.10, 23.90, 2.99, -3.01, 9.31, -0.02, 0.06, 0.01
14761, 26.10, 23.90, 1.32, 0.00, 8.99, -0.00, 0.07, 0.07
14771, 26.10, 23.90, -0.72, -2.97, 9.42, -0.05, 0.02, -0.10
14781, 26.10, 23.90, -0.88, 0.17, 9.98, -0.02, 0.06, 0.07
14791, 26.10, 23.90, -0.78, 0.80, 10.08, -0.04, 0.09, -0.03
14801, 26.10, 23.90, 1.97, -2.83, 10.70, -0.02, 0.03, -0.02
14811, 26.10, 23.90, -1.32, 1.91, 9.03, -0.03, 0.06, 0.01
14821, 26.10, 23.90, 0.36, -2.27, 9.56, -0.09, 0.06, -0.12
14831, 26.10, 23.90, -0.37, 2.67, 10.23, -0.02, 0.10, 0.06
14841, 26.10, 23.90, 1.76, -0.93, 10.02, -0.04, 0.09, -0.03
14851, 26.10, 23.90, 0.70, -0.38, 9.90, -0.03, 0.03, -0.02
14861, 26.10, 23.90, -1.73, 4.07, 8.89, -0.06, 0.07, -0.01
14871, 26.10, 23.90, 1.24, -3.73, 10.49, -0.07, 0.06, -0.08
14881, 26.10, 23.90, 1.24, 2.28, 9.60, 0.02, 0.09, 0.09
14891, 26.10, 23.90, 2.99, -3.41, 8.66, -0.04, 0.04, -0.03
14901, 26.10, 23.90, -0.02, -0.50, 8.49, -0.04, 0.01, 0.00
14911, 26.10, 23.90, 0.74, 4.88, 8.27, -0.06, 0.09, 0.01
14921, 26.10, 23.90, 3.38, -3.72, 10.56, -0.03, 0.06, 0.01
14931, 26.10, 23.90, 1.60, 1.30, 7.29, 0.00, 0.10, 0.05
14941, 26.10, 23.90, 0.12, -5.63, 9.62, -0.06, 0.02, -0.05
14951, 26.10, 23.90, -2.12, 0.73, 9.56, -0.02, 0.02, 0.02
14961, 26.10, 23.90, -0.32, 4.05, 10.82, -0.03, 0.07, 0.00
14971, 26.10, 23.90, 3.67, -4.79, 8.78, -0.03, 0.09, 0.02
14981, 26.10, 23.90, 0.34, 2.61, 8.10, -0.04, 0.09, -0.02
14991, 26.10, 23.90, 1.51, -4.46, 10.38, -0.09, 0.02, -0.09
15001, 26.10, 23.90, -0.92, 2.21, 10.01, -0.02, 0.02, 0.03
15011, 26.70, 23.30, 1.87, 0.79, 8.35, -0.05, 0.14, -0.02
15021, 26.70, 23.30, 2.16, -4.15, 9.30, -0.03, 0.08, 0.02
15031, 26.70, 23.30, 1.28, 5.61, 8.93, -0.04, 0.07, -0.05
15041, 26.70, 23.30, 2.38, -3.46, 9.13, -0.06, 0.01, -0.06
15051, 26.70, 23.30, -0.28, 2.67, 9.09, -0.00, 0.05, 0.06
15061, 26.70, 23.30, 0.35, -2.60, 11.03, -0.03, 0.12, -0.02
15071, 26.70, 23.30, 0.65, -3.22, 10.26, -0.04, 0.04, 0.03
15081, 26.70, 23.30, -0.45, 5.00, 10.55, -0.05, 0.07, -0.05
15091, 26.70, 23.30, 1.48, -2.54, 9.18, -0.04, 0.04, 0.02
15101, 26.70, 23.30, -1.38, 0.87, 9.48, -0.00, 0.10, 0.06
15111, 26.70, 23.30, 0.32, -3.24, 10.86, -0.06, 0.06, -0.07
15121, 26.70, 23.30, 0.65, -0.04, 9.82, -0.03, 0.04, 0.06
15131, 26.70, 23.30, 0.39, 2.71, 9.75, -0.02, 0.03, -0.06
15141, 26.70, 23.30, 2.03, -2.61, 9.07, -0.04, 0.05, 0.02
15151, 26.70, 23.30, -0.71, 2.28, 9.27, -0.05, 0.10, 0.00
15161, 26.70, 23.30, 1.62, -2.13, 10.06, -0.08, 0.06, -0.11
15171, 26.70, 23.30, 0.71, 1.22, 9.56, -0.01, 0.06, 0.08
15181, 26.70, 23.30, 2.23, -0.39, 10.42, -0.03, 0.10, -0.05
15191, 26.70, 23.30, 1.51, -1.84, 9.17, -0.02, 0.09, 0.06
15201, 26.70, 23.30, 0.08, 0.93, 8.20, -0.06, 0.08, -0.03
15211, 26.70, 23.30, 0.96, -1.70, 9.53, -0.05, 0.00, -0.06
15221, 26.70, 23.30, -1.24, 2.26, 10.03, -0.01, 0.06, 0.12
15231, 26.70, 23.30, 1.03, -5.00, 10.49, -0.05, 0.09, -0.04
15241, 26.70, 23.30, 0.05, 0.17, 10.88, -0.04, 0.05, 0.03
15251, 26.70, 23.30, 0.74, 0.40, 8.77, -0.03, 0.04, -0.02
15261, 26.70, 23.30, -0.84, -1.50, 9.95, 0.00, -0.03, -0.01
15271, 26.70, 23.30, -1.39, 3.82, 9.61, -0.05, 0.10, 0.01
15281, 26.70, 23.30, 1.46, -3.86, 11.56, -0.10, 0.11, -0.10
15291, 26.70, 23.30, 1.89, 2.37, 9.56, -0.01, 0.07, 0.03
15301, 26.70, 23.30, 1.22, -3.11, 11.31, -0.01, 0.04, -0.01
15311, 26.70, 23.30, 0.01, -0.08, 10.37, -0.05, 0.04, 0.01
15321, 26.70, 23.30, 0.23, 2.81, 9.18, -0.06, 0.14, -0.01
15331, 26.70, 23.30, 2.80, -5.84, 8.81, -0.04, 0.04, -0.00
15341, 26.70, 23.30, -0.58, 2.42, 8.43, 0.02, 0.05, 0.03
15351, 26.70, 23.30, -0.13, -2.54, 10.20, -0.08, 0.06, -0.04
15361, 26.70, 23.30, -0.31, 1.51, 9.58, -0.04, 0.09, 0.04
15371, 26.70, 23.30, 1.37, 1.23, 10.36, -0.03, 0.09, -0.05
15381, 26.70, 23.30, 2.38, -2.59, 10.58, -0.02, 0.02, 0.03
15391, 26.70, 23.30, -1.10, 5.88, 9.55, -0.05, 0.05, -0.05
15401, 26.70, 23.30, 2.45, -2.12, 9.65, -0.08, 0.10, -0.07
15411, 26.70, 23.30, 0.64, -0.79, 8.42, 0.00, 0.07, 0.09
15421, 26.70, 23.30, 0.02, -3.64, 9.16, -0.03, 0.02, -0.06
15431, 26.70, 23.30, -1.59, -0.11, 9.95, -0.04, 0.03, 0.06
15441, 26.70, 23.30, -1.17, 3.45, 9.45, -0.04, 0.11, -0.03
15451, 26.70, 23.30, 1.86, -4.00, 10.67, -0.02, 0.08, 0.03
15461, 26.70, 23.30, -0.32, -0.79, 10.24, -0.03, 0.08, 0.03
15471, 26.70, 23.30, 0.66, -2.22, 9.35, -0.09, 0.01, -0.14
15481, 26.70, 23.30, 1.41, 4.52, 9.06, -0.05, 0.07, 0.07
15491, 26.70, 23.30, 2.69, -2.30, 8.33, -0.05, 0.10, -0.01
15501, 26.70, 23.30, 3.06, -2.67, 7.08, -0.04, 0.05, 0.00
15511, 26.70, 23.30, 1.02, 2.61, 7.66, -0.06, 0.09, -0.03
15521, 26.70, 23.30, 2.14, -1.95, 9.43, -0.03, 0.03, -0.02
15531, 26.70, 23.30, -0.59, 1.99, 9.66, -0.00, 0.09, 0.10
15541, 26.70, 23.30, 0.13, -6.54, 10.74, -0.08, 0.05, -0.07
15551, 26.70, 23.30, 0.05, 2.26, 10.47, -0.02, 0.04, 0.01
15561, 26.70, 23.30, 0.61, 3.30, 9.53, -0.04, 0.05, 0.00
15571, 26.70, 23.30, 1.93, -2.58, 9.20, -0.02, 0.04, 0.01
15581, 26.70, 23.30, -1.35, 2.67, 9.51, -0.04, 0.10, -0.04
15591, 26.70, 23.30, 3.06, -3.84, 8.43, -0.09, 0.06, -0.07
15601, 26.70, 23.30, -0.85, 3.37, 9.25, -0.00, 0.03, 0.04
15611, 26.70, 23.30, -0.48, -2.93, 11.64, -0.04, 0.07, -0.02
15621, 26.70, 23.30, -0.19, -3.08, 10.98, -0.04, 0.08, 0.06
15631, 26.70, 23.30, 0.08, 3.36, 10.60, -0.04, 0.09, -0.06
15641, 26.70, 23.30, 1.29, -2.88, 10.71, -0.02, 0.02, 0.04
15651, 26.70, 23.30, -1.36, 2.37, 8.99, -0.02, 0.05, 0.04
15661, 26.70, 23.30, 1.03, -3.06, 8.29, -0.09, 0.07, -0.08
15671, 26.70, 23.30, 1.56, 0.67, 7.79, -0.04, 0.07, 0.05
15681, 26.70, 23.30, 2.33, 1.65, 7.98, -0.03, 0.05, -0.07
15691, 26.70, 23.30, 1.52, -0.80, 9.69, -0.02, 0.03, 0.04
15701, 26.70, 23.30, 0.16, 2.77, 9.94, -0.08, 0.11, -0.04
15711, 26.70, 23.30, 2.51, -3.10, 11.02, -0.05, 0.06, -0.07
15721, 26.70, 23.30, 0.46, -0.13, 9.66, 0.01, 0.06, 0.10
15731, 26.70, 23.30, 0.37, -3.72, 9.91, -0.03, 0.05, -0.07
15741, 26.70, 23.30, -0.71, 1.17, 9.52, -0.03, 0.05, 0.04
15751, 26.70, 23.30, -0.68, -0.49, 8.75, -0.04, 0.05, -0.03
15761, 26.70, 23.30, 1.10, -1.86, 8.29, -0.01, 0.01, -0.01
15771, 26.70, 23.30, -1.48, 3.37, 9.08, -0.04, 0.09, 0.02
15781, 26.70, 23.30, 1.15, -2.81, 10.12, -0.11, 0.07, -0.09
15791, 26.70, 23.30, 0.65, 1.53, 9.74, 0.00, 0.07, 0.04
15801, 26.70, 23.30, 1.89, -3.95, 10.81, -0.02, 0.06, -0.02
15811, 26.70, 23.30, 0.56, 0.31, 11.28, -0.05, 0.04, 0.03
15821, 26.70, 23.30, -0.51, 5.02, 10.60, -0.06, 0.11, -0.01
15831, 26.70, 23.30, 2.84, -5.54, 9.79, -0.02, 0.03, 0.02
15841, 26.70, 23.30, -1.14, 2.41, 8.39, 0.00, 0.06, 0.01
15851, 26.70, 23.30, 1.22, -1.75, 8.83, -0.10, 0.08, -0.07
15861, 26.70, 23.30, 1.29, 2.62, 7.36, -0.05, 0.08, 0.03
15871, 26.70, 23.30, 1.55, -0.04, 8.50, -0.01, 0.07, -0.05
15881, 26.70, 23.30, 1.54, -3.66, 9.84, -0.03, 0.02, 0.04
15891, 26.70, 23.30, -0.10, 5.41, 9.79, -0.06, 0.09, -0.06
15901, 26.70, 23.30, 2.77, -1.60, 11.03, -0.05, 0.07, -0.01
15911, 26.70, 23.30, 0.70, -1.51, 9.47, 0.01, 0.08, 0.09
15921, 26.70, 23.30, -0.35, -4.04, 9.31, -0.04, 0.02, -0.09
15931, 26.70, 23.30, -0.63, 1.86, 9.30, -0.04, 0.05, 0.07
15941, 26.70, 23.30, -0.26, 1.37, 8.64, -0.05, 0.08, -0.02
15951, 26.70, 23.30, 1.75, -3.37, 9.45, 0.01, 0.02, -0.01
15961, 26.70, 23.30, -0.62, 1.62, 8.83, -0.04, 0.08, -0.01
15971, 26.70, 23.30, 1.71, -1.29, 10.39, -0.09, 0.05, -0.11
15981, 26.70, 23.30, -0.18, 3.00, 10.74, -0.01, 0.09, 0.08
15991, 26.70, 23.30, 1.61, -5.91, 10.68, -0.03, 0.05, -0.03
16001, 26.70, 23.30, 0.20, -0.25, 10.16, -0.04, 0.01, -0.01
16011, 26.70, 23.30, 0.33, 4.98, 9.26, -0.06, 0.10, -0.00
16021, 26.70, 23.30, 3.11, -2.87, 8.79, -0.03, 0.07, 0.02
16031, 26.70, 23.30, -0.30, 1.15, 7.95, 0.00, 0.07, 0.04
16041, 26.70, 23.30, 0.79, -5.21, 9.45, -0.08, 0.03, -0.08
16051, 26.70, 23.30, -0.70, 4.60, 9.84, -0.05, 0.06, 0.01
16061, 26.70, 23.30, 0.14, 1.45, 10.98, -0.03, 0.09, -0.01
16071, 26.70, 23.30, 1.71, -4.70, 10.64, -0.03, 0.04, 0.02
16081, 26.70, 23.30, -0.19, 4.53, 8.77, -0.05, 0.08, -0.07
16091, 26.70, 23.30, 2.40, -0.89, 9.30, -0.08, 0.04, -0.04
16101, 26.70, 23.30, 0.60, 1.33, 8.36, -0.00, 0.09, 0.08
